"venue_event_id","game_id","match_datetime","team1_name","team2_name","competition_name","match_best_of","match_patch","picks_and_bans","winner_prematch_books","winner_prematch_odds_dec","match_team1_score","match_team2_score","map_name","team1_attack_score","team1_defend_score","team1_overtime_score","team2_attack_score","team2_defend_score","team2_overtime_score","team1_map_score","team2_map_score"
7310,13273,"2020-12-26 19:15:00.000 +0000",FUNSNATCHERS,Lycus Empire,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,6,7,0,5,5,0,13,10
7311,13275,"2020-12-26 19:00:00.000 +0000",Resonate,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Haven,2,8,0,4,9,0,10,13
7311,13276,"2020-12-26 19:00:00.000 +0000",Resonate,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,6,4,0,8,5,0,10,13
7312,13278,"2020-12-26 19:00:00.000 +0000",calclub-p,All Victory Esports,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,8,5,0,0,4,0,13,4
7312,13279,"2020-12-26 19:00:00.000 +0000",calclub-p,All Victory Esports,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,6,7,0,5,6,0,13,11
7313,13281,"2020-12-26 19:00:00.000 +0000",Prospects,mSpaz,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,4,9,0,3,0,0,13,3
7313,13282,"2020-12-26 19:00:00.000 +0000",Prospects,mSpaz,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,4,8,4,4,8,2,16,14
7314,13284,"2020-12-26 19:00:00.000 +0000",TradeLikePros,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,6,4,0,7,6,0,10,13
7314,13285,"2020-12-26 19:00:00.000 +0000",TradeLikePros,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,0,7,0,5,8,0,7,13
7315,13287,"2020-12-26 19:00:00.000 +0000",Iconic,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,2,1,0,3,10,0,3,13
7315,13288,"2020-12-26 19:00:00.000 +0000",Iconic,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Bind,0,4,0,8,5,0,4,13
7316,13290,"2020-12-26 22:00:00.000 +0000",Serenity,Grapefruit Techniques,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,2,5,0,7,6,0,7,13
7316,13291,"2020-12-26 22:00:00.000 +0000",Serenity,Grapefruit Techniques,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Haven,6,7,0,3,6,0,13,9
7316,13292,"2020-12-26 22:00:00.000 +0000",Serenity,Grapefruit Techniques,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,6,7,0,5,0,0,13,5
7317,13293,"2020-12-26 21:00:00.000 +0000","303 Esports",Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Haven,3,4,0,4,9,0,7,13
7317,13294,"2020-12-26 21:00:00.000 +0000","303 Esports",Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Split,8,5,0,5,4,0,13,9
7317,13295,"2020-12-26 21:00:00.000 +0000","303 Esports",Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Bind,4,1,0,5,8,0,5,13
7318,13296,"2020-12-26 22:00:00.000 +0000",Mamba Mode Gaming,FUNSNATCHERS,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,6,7,0,5,5,0,13,10
7318,13297,"2020-12-26 22:00:00.000 +0000",Mamba Mode Gaming,FUNSNATCHERS,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,7,6,0,6,5,0,13,11
7319,13299,"2020-12-26 22:00:00.000 +0000",Spot Up,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Split,1,11,5,1,11,3,17,15
7319,13300,"2020-12-26 22:00:00.000 +0000",Spot Up,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Haven,0,5,0,7,6,0,5,13
7319,13301,"2020-12-26 22:00:00.000 +0000",Spot Up,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Bind,3,2,0,10,3,0,5,13
7320,13302,"2020-12-26 21:00:00.000 +0000",ex-Serenity,calclub-p,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,4,9,0,3,3,0,13,6
7320,13303,"2020-12-26 21:00:00.000 +0000",ex-Serenity,calclub-p,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Haven,6,3,0,7,6,0,9,13
7320,13304,"2020-12-26 21:00:00.000 +0000",ex-Serenity,calclub-p,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,5,8,0,4,3,0,13,7
7321,13305,"2020-12-26 21:00:00.000 +0000",Grind City,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,4,2,0,5,8,0,6,13
7321,13306,"2020-12-26 21:00:00.000 +0000",Grind City,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Haven,5,7,0,5,7,2,12,14
7322,13308,"2020-12-26 22:00:00.000 +0000",DREAMLAND,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,4,8,1,4,8,3,13,15
7322,13309,"2020-12-26 22:00:00.000 +0000",DREAMLAND,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,1,3,0,9,4,0,4,13
7323,13311,"2020-12-26 21:00:00.000 +0000",Prism Esports,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Bind,2,3,0,9,4,0,5,13
7323,13312,"2020-12-26 21:00:00.000 +0000",Prism Esports,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,2,1,0,3,10,0,3,13
7324,13314,"2020-12-26 22:00:00.000 +0000",Built By Gamers,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Bind,7,4,0,8,5,0,11,13
7324,13315,"2020-12-26 22:00:00.000 +0000",Built By Gamers,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,6,7,0,3,6,0,13,9
7324,13316,"2020-12-26 22:00:00.000 +0000",Built By Gamers,Penguin Sledding,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Haven,3,10,0,2,5,0,13,7
7325,13317,"2020-12-27 00:30:00.000 +0000",Carpe Noctem,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,10,3,0,6,2,0,13,8
7325,13318,"2020-12-27 00:30:00.000 +0000",Carpe Noctem,TradeLikePros Gold,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,6,7,0,5,6,0,13,11
7326,13320,"2020-12-27 00:30:00.000 +0000",Elysium,Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Haven,3,4,0,8,5,0,7,13
7326,13321,"2020-12-27 00:30:00.000 +0000",Elysium,Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Bind,4,9,0,2,8,0,13,10
7326,13322,"2020-12-27 00:30:00.000 +0000",Elysium,Demon Time,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,4,9,0,3,3,0,13,6
7327,13323,"2020-12-27 00:30:00.000 +0000",Slimy Boogermen,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Haven,5,6,0,6,7,0,11,13
7327,13324,"2020-12-27 00:30:00.000 +0000",Slimy Boogermen,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,2,0,0,3,10,0,2,13
7328,13326,"2020-12-27 00:30:00.000 +0000",NRG Esports,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,3,10,0,2,2,0,13,4
7328,13327,"2020-12-27 00:30:00.000 +0000",NRG Esports,PROJEKT RADIANT,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,7,6,0,0,5,0,13,5
7329,13329,"2020-12-27 00:30:00.000 +0000",Phoenix1,Mamba Mode Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,8,5,0,2,4,0,13,6
7329,13330,"2020-12-27 00:30:00.000 +0000",Phoenix1,Mamba Mode Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,3,10,0,2,0,0,13,2
7330,13332,"2020-12-27 01:15:00.000 +0000",Kungarna,Serenity,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Haven,5,6,0,6,7,0,11,13
7330,13333,"2020-12-27 01:15:00.000 +0000",Kungarna,Serenity,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,3,9,5,3,9,3,17,15
7330,13334,"2020-12-27 01:15:00.000 +0000",Kungarna,Serenity,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,3,10,0,2,4,0,13,6
7331,13335,"2020-12-27 00:30:00.000 +0000",Spacestation Gaming,ex-Serenity,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,3,9,5,3,9,3,17,15
7331,13336,"2020-12-27 00:30:00.000 +0000",Spacestation Gaming,ex-Serenity,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,5,8,0,4,7,0,13,11
7332,13338,"2020-12-27 18:00:00.000 +0000",Built By Gamers,Carpe Noctem,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,7,6,0,6,4,0,13,10
7332,13339,"2020-12-27 18:00:00.000 +0000",Built By Gamers,Carpe Noctem,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,7,6,0,4,5,0,13,9
7333,13341,"2020-12-27 18:00:00.000 +0000",Elysium,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Haven,7,4,0,8,5,0,11,13
7333,13342,"2020-12-27 18:00:00.000 +0000",Elysium,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Bind,5,3,0,6,7,0,8,13
7334,13344,"2020-12-27 18:00:00.000 +0000",NRG Esports,Phoenix1,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,3,10,0,2,0,0,13,2
7334,13345,"2020-12-27 18:00:00.000 +0000",NRG Esports,Phoenix1,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,6,7,0,1,6,0,13,7
7335,13347,"2020-12-27 18:00:00.000 +0000",Kungarna,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,1,2,0,10,3,0,3,13
7335,13348,"2020-12-27 18:00:00.000 +0000",Kungarna,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Bind,1,8,0,4,9,0,9,13
7336,13350,"2020-12-27 20:30:00.000 +0000",Built By Gamers,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,6,7,0,5,3,0,13,8
7336,13351,"2020-12-27 20:30:00.000 +0000",Built By Gamers,Prospects,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,9,4,0,0,3,0,13,3
7337,13353,"2020-12-27 19:50:00.000 +0000",NRG Esports,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,8,5,0,7,0,0,13,7
7337,13354,"2020-12-27 19:50:00.000 +0000",NRG Esports,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,7,6,0,5,5,0,13,10
7338,13356,"2020-12-27 22:00:00.000 +0000",Built By Gamers,NRG Esports,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Haven,6,7,0,5,2,0,13,7
7338,13357,"2020-12-27 22:00:00.000 +0000",Built By Gamers,NRG Esports,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Bind,7,4,0,8,5,0,11,13
7338,13358,"2020-12-27 22:00:00.000 +0000",Built By Gamers,NRG Esports,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Split,3,4,0,8,5,0,7,13
7339,13359,"2020-12-27 22:00:00.000 +0000",Prospects,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Haven,3,9,1,3,9,3,13,15
7339,13360,"2020-12-27 22:00:00.000 +0000",Prospects,Spacestation Gaming,Nerd Street Gamers December Monthly,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,2,8,0,4,9,0,10,13
7340,13378,"2020-12-22 21:00:00.000 +0000",Furious Gaming,Aion Esports,Valorant Defenders LAS,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,4,9,0,2,8,0,13,10
7340,13379,"2020-12-22 21:00:00.000 +0000",Furious Gaming,Aion Esports,Valorant Defenders LAS,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,0,6,0,6,7,0,6,13
7340,13380,"2020-12-22 21:00:00.000 +0000",Furious Gaming,Aion Esports,Valorant Defenders LAS,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Bind,4,9,0,3,8,0,13,11
7341,13381,"2020-12-23 20:00:00.000 +0000","9z Team",HARD Esports,Valorant Defenders LAS,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,7,3,5,7,1,15,13
7341,13382,"2020-12-23 20:00:00.000 +0000","9z Team",HARD Esports,Valorant Defenders LAS,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,6,7,0,5,4,0,13,9
7342,13384,"2020-12-26 22:00:00.000 +0000",Furious Gaming,"9z Team",Valorant Defenders LAS,5,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,3,Split,4,6,0,5,8,0,10,13
7342,13385,"2020-12-26 22:00:00.000 +0000",Furious Gaming,"9z Team",Valorant Defenders LAS,5,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,3,Ascent,3,4,0,8,5,0,7,13
7342,13386,"2020-12-26 22:00:00.000 +0000",Furious Gaming,"9z Team",Valorant Defenders LAS,5,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,3,Bind,4,3,0,5,8,0,7,13
7343,13389,"2020-12-27 15:00:00.000 +0000",Tale Quale,Team Empire,GO2DEN Snow Cup,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Icebox,11,2,0,8,1,0,13,9
7343,13390,"2020-12-27 15:00:00.000 +0000",Tale Quale,Team Empire,GO2DEN Snow Cup,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Ascent,1,8,0,4,9,0,9,13
7343,13391,"2020-12-27 15:00:00.000 +0000",Tale Quale,Team Empire,GO2DEN Snow Cup,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Bind,2,2,0,3,10,0,4,13
7344,13392,"2020-12-27 17:40:00.000 +0000",GMT Esports,CrowСrowd,GO2DEN Snow Cup,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,9,4,0,3,3,0,13,6
7344,13393,"2020-12-27 17:40:00.000 +0000",GMT Esports,CrowСrowd,GO2DEN Snow Cup,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,5,7,3,5,7,1,15,13
7345,13395,"2020-12-23 00:30:00.000 +0000",Tek Gaming,Supremacy Gaming,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Bind,10,3,0,0,2,0,13,2
7345,13396,"2020-12-23 00:30:00.000 +0000",Tek Gaming,Supremacy Gaming,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,5,8,0,4,5,0,13,9
7346,13398,"2020-12-22 23:30:00.000 +0000",LDM Esports,TopHard Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Haven,12,1,0,0,0,0,13,0
7346,13399,"2020-12-22 23:30:00.000 +0000",LDM Esports,TopHard Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,4,9,0,3,0,0,13,3
7347,13401,"2020-12-28 00:00:00.000 +0000",Tek Gaming,LDM Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},3,1,Haven,3,10,0,2,1,0,13,3
7347,13402,"2020-12-28 00:00:00.000 +0000",Tek Gaming,LDM Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},3,1,Bind,3,3,0,4,9,0,6,13
7347,13403,"2020-12-28 00:00:00.000 +0000",Tek Gaming,LDM Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},3,1,Ascent,3,10,0,2,3,0,13,5
7347,13489,"2020-12-28 00:00:00.000 +0000",Tek Gaming,LDM Esports,Valorant Defenders LAN,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},3,1,Split,4,9,0,2,8,0,13,10
7348,13404,"2020-12-10 17:57:00.000 +0000",Anubis Gaming,Elite,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,12,1,0,1,0,0,13,1
7348,13405,"2020-12-10 17:57:00.000 +0000",Anubis Gaming,Elite,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,9,4,0,2,3,0,13,5
7349,13407,"2020-12-10 17:57:00.000 +0000",UnSigned,Lethal Grinders,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,8,0,4,4,0,13,8
7349,13408,"2020-12-10 17:57:00.000 +0000",UnSigned,Lethal Grinders,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,8,5,0,1,4,0,13,5
7350,13410,"2020-12-10 19:17:00.000 +0000",Borderline,Cairo City G'zzz,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Ascent,1,2,0,10,3,0,3,13
7350,13411,"2020-12-10 19:17:00.000 +0000",Borderline,Cairo City G'zzz,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,2,Split,2,3,0,9,4,0,5,13
7351,13413,"2020-12-10 21:11:00.000 +0000",NOT SNP,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},0,1,Bind,5,2,0,6,7,0,7,13
7352,13416,"2020-12-12 18:00:00.000 +0000",Anubis Gaming,UnSigned,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,6,7,0,5,3,0,13,8
7352,13417,"2020-12-12 18:00:00.000 +0000",Anubis Gaming,UnSigned,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,7,6,0,4,5,0,13,9
7353,13419,"2020-12-12 18:00:00.000 +0000",Cairo City G'zzz,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Ascent,3,6,0,6,7,0,9,13
7353,13420,"2020-12-12 18:00:00.000 +0000",Cairo City G'zzz,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Split,5,8,0,2,7,0,13,9
7353,13421,"2020-12-12 18:00:00.000 +0000",Cairo City G'zzz,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},1,2,Bind,4,7,0,5,8,0,11,13
7354,13422,"2020-12-14 17:30:00.000 +0000",Anubis Gaming,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,8,0,4,2,0,13,6
7354,13423,"2020-12-14 17:30:00.000 +0000",Anubis Gaming,Team RA'AD,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,10,3,0,1,2,0,13,3
7355,13425,"2020-12-11 17:30:00.000 +0000",Lethal Grinders,Elite,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,3,10,0,2,6,0,13,8
7355,13426,"2020-12-11 17:30:00.000 +0000",Lethal Grinders,Elite,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,5,8,0,4,2,0,13,6
7356,13428,"2020-12-11 19:00:00.000 +0000",NOT SNP,Borderline,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,8,0,4,2,0,13,6
7356,13429,"2020-12-11 19:00:00.000 +0000",NOT SNP,Borderline,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,7,6,0,2,5,0,13,7
7357,13431,"2020-12-13 16:00:00.000 +0000",Cairo City G'zzz,Lethal Grinders,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,8,0,4,1,0,13,5
7357,13432,"2020-12-13 16:00:00.000 +0000",Cairo City G'zzz,Lethal Grinders,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,4,9,0,3,3,0,13,6
7358,13434,"2020-12-13 19:00:00.000 +0000",UnSigned,NOT SNP,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Ascent,5,8,0,4,0,0,13,4
7358,13435,"2020-12-13 19:00:00.000 +0000",UnSigned,NOT SNP,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,0,Split,9,4,0,1,3,0,13,4
7359,13437,"2020-12-14 20:15:00.000 +0000",Cairo City G'zzz,UnSigned,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,2,7,0,5,8,0,9,13
7359,13438,"2020-12-14 20:15:00.000 +0000",Cairo City G'zzz,UnSigned,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,6,7,0,1,6,0,13,7
7359,13439,"2020-12-14 20:15:00.000 +0000",Cairo City G'zzz,UnSigned,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Bind,4,9,0,3,8,0,13,11
7360,13440,"2020-12-15 19:00:00.000 +0000",Team RA'AD,Cairo City G'zzz,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Ascent,4,8,0,4,8,1,12,13
7360,13441,"2020-12-15 19:00:00.000 +0000",Team RA'AD,Cairo City G'zzz,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Split,4,9,0,3,8,0,13,11
7360,13442,"2020-12-15 19:00:00.000 +0000",Team RA'AD,Cairo City G'zzz,Odyssey Warpros Volume 3,3,"Patch 1.14								
									Changes to Icebox, Sage, and spectating.",{},{},{},2,1,Bind,5,8,0,3,7,0,13,10
